Wed Feb  8 16:03:08 2023,1675861382,1.13,1869.89
Wed Feb  8 16:03:26 2023,1675861395,1.51,1459.1
Wed Feb  8 16:03:38 2023,1675861412,1.09,1532.09
Wed Feb  8 16:04:05 2023,1675861424,2.54,976.8
Wed Feb  8 16:04:18 2023,1675861451,1.13,1527.2
Wed Feb  8 16:04:36 2023,1675861464,1.53,1358.5
Wed Feb  8 16:04:48 2023,1675861482,1.11,1447.0
Wed Feb  8 16:05:12 2023,1675861494,2.23,1510.1
Wed Feb  8 16:06:23 2023,1675861518,36.13,-8219.91
Wed Feb  8 16:06:51 2023,1675861589,2.81,1850.88
Wed Feb  8 16:08:07 2023,1675861617,52.53,-12358.29
Wed Feb  8 16:08:20 2023,1675861694,1.09,1933.31
Wed Feb  8 16:08:35 2023,1675861706,1.30,1838.0
Wed Feb  8 16:08:55 2023,1675861721,1.77,1807.95
Wed Feb  8 16:09:29 2023,1675861741,4.03,-741.6
Wed Feb  8 16:09:40 2023,1675861776,1.02,1868.0
Wed Feb  8 16:10:10 2023,1675861787,3.14,1674.44
Wed Feb  8 16:10:35 2023,1675861817,2.35,1140.45
Wed Feb  8 16:10:51 2023,1675861842,1.33,1480.35
Wed Feb  8 16:11:21 2023,1675861857,3.16,789.23
Wed Feb  8 16:12:08 2023,1675861887,8.92,-2243.3
Wed Feb  8 16:13:09 2023,1675861934,20.14,-4296.68
Wed Feb  8 16:13:20 2023,1675861995,1.00,2792.49
Wed Feb  8 16:13:35 2023,1675862006,1.27,2883.29
Wed Feb  8 16:14:20 2023,1675862021,8.08,-5879.06
Wed Feb  8 16:14:40 2023,1675862066,1.73,2220.52
Wed Feb  8 16:15:28 2023,1675862086,9.36,-8922.0
Wed Feb  8 16:16:01 2023,1675862135,3.70,-1357.72
Wed Feb  8 16:16:34 2023,1675862167,3.90,-398.59
Wed Feb  8 16:16:55 2023,1675862201,1.78,2148.4
Wed Feb  8 16:17:08 2023,1675862221,1.16,1009.0
Wed Feb  8 16:17:25 2023,1675862234,1.47,1197.3
Wed Feb  8 16:17:47 2023,1675862252,1.96,1192.33
Wed Feb  8 16:18:07 2023,1675862274,1.75,1293.82
Wed Feb  8 16:18:20 2023,1675862294,1.09,1936.98
Wed Feb  8 16:18:37 2023,1675862306,1.52,1867.81
Wed Feb  8 16:19:04 2023,1675862324,2.63,763.95
Wed Feb  8 16:19:25 2023,1675862351,1.78,2516.92
Wed Feb  8 16:19:44 2023,1675862371,1.66,2544.23
Wed Feb  8 16:20:09 2023,1675862390,2.28,2292.12
Wed Feb  8 16:20:20 2023,1675862415,1.03,3384.0
Wed Feb  8 16:20:31 2023,1675862426,1.05,3371.0
Wed Feb  8 16:20:43 2023,1675862438,1.06,3345.0
Wed Feb  8 16:21:14 2023,1675862450,3.20,-248.3
Wed Feb  8 16:21:32 2023,1675862480,1.58,2172.3
Wed Feb  8 16:21:44 2023,1675862498,1.11,2220.0
Wed Feb  8 16:21:55 2023,1675862511,1.02,1950.0
Wed Feb  8 16:22:25 2023,1675862522,3.06,-255.5
Wed Feb  8 16:22:48 2023,1675862551,2.07,2120.0
Wed Feb  8 16:23:14 2023,1675862574,2.56,1719.26
Wed Feb  8 16:23:29 2023,1675862601,1.23,2061.7
Wed Feb  8 16:24:04 2023,1675862615,4.27,12.0
Wed Feb  8 16:24:16 2023,1675862650,1.13,2751.5
Wed Feb  8 16:24:32 2023,1675862663,1.31,2572.0
Wed Feb  8 16:25:06 2023,1675862678,4.00,-25.1
Wed Feb  8 16:25:46 2023,1675862712,5.94,-2543.41
Wed Feb  8 16:26:14 2023,1675862753,2.76,413.74
Wed Feb  8 16:26:30 2023,1675862780,1.39,1953.22
Wed Feb  8 16:26:44 2023,1675862797,1.19,1785.0
Wed Feb  8 16:27:18 2023,1675862810,3.92,1495.83
Wed Feb  8 16:27:30 2023,1675862844,1.13,1930.81
Wed Feb  8 16:27:59 2023,1675862857,2.99,1826.07
Wed Feb  8 16:28:29 2023,1675862886,2.87,434.61
Wed Feb  8 16:28:56 2023,1675862914,2.75,29.4
Wed Feb  8 16:29:24 2023,1675862942,2.94,1607.21
Wed Feb  8 16:29:44 2023,1675862971,1.69,1956.8
Wed Feb  8 16:30:25 2023,1675862990,6.03,-2224.91
Wed Feb  8 16:30:55 2023,1675863031,3.30,969.12
Wed Feb  8 16:31:09 2023,1675863062,1.21,2021.0
Wed Feb  8 16:31:24 2023,1675863076,1.28,1567.5
Wed Feb  8 16:31:52 2023,1675863091,2.67,111.2
Wed Feb  8 16:32:33 2023,1675863118,6.29,-2498.2
Wed Feb  8 16:32:54 2023,1675863159,1.79,885.16
Wed Feb  8 16:33:15 2023,1675863180,1.88,1002.37
Wed Feb  8 16:33:30 2023,1675863201,1.32,2238.1
Wed Feb  8 16:33:42 2023,1675863216,1.08,2166.42
Wed Feb  8 16:34:29 2023,1675863229,8.24,-611.15
Wed Feb  8 16:34:42 2023,1675863275,1.18,1098.0
Wed Feb  8 16:34:57 2023,1675863288,1.27,1134.98
Wed Feb  8 16:35:08 2023,1675863303,1.03,2196.15
Wed Feb  8 16:35:20 2023,1675863314,1.06,2170.6
Wed Feb  8 16:36:00 2023,1675863326,6.03,-4560.08
Wed Feb  8 16:36:24 2023,1675863367,2.15,2433.5
Wed Feb  8 16:36:43 2023,1675863390,1.64,2470.9
Wed Feb  8 16:37:24 2023,1675863409,6.08,-6458.6
Wed Feb  8 16:37:43 2023,1675863450,1.66,1130.58
Wed Feb  8 16:37:57 2023,1675863469,1.20,1253.48
Wed Feb  8 16:38:15 2023,1675863483,1.60,1356.2
Wed Feb  8 16:38:43 2023,1675863502,2.74,-531.7
Wed Feb  8 16:38:54 2023,1675863530,1.00,2060.0
Wed Feb  8 16:39:44 2023,1675863540,10.38,-4639.96
Wed Feb  8 16:40:17 2023,1675863590,3.98,809.7
Wed Feb  8 16:40:48 2023,1675863624,3.21,1488.6
Wed Feb  8 16:41:43 2023,1675863654,14.43,-8641.71
Wed Feb  8 16:41:56 2023,1675863709,1.11,1868.0
Wed Feb  8 16:42:12 2023,1675863722,1.36,1052.5
Wed Feb  8 16:42:31 2023,1675863738,1.71,1015.0
Wed Feb  8 16:43:02 2023,1675863758,3.32,-264.6
Wed Feb  8 16:43:17 2023,1675863789,1.27,1087.0
Wed Feb  8 16:44:04 2023,1675863803,9.07,-3722.0
Wed Feb  8 16:44:20 2023,1675863851,1.34,1724.43
Wed Feb  8 16:44:50 2023,1675863867,3.16,1394.6
Wed Feb  8 16:45:26 2023,1675863897,4.51,588.79
Wed Feb  8 16:45:49 2023,1675863932,2.08,1599.0
Wed Feb  8 16:46:02 2023,1675863955,1.14,2130.0
Wed Feb  8 16:47:12 2023,1675863968,34.73,-3254.0
Wed Feb  8 16:47:29 2023,1675864038,1.45,1300.0
Wed Feb  8 16:47:56 2023,1675864055,2.65,1054.6
Wed Feb  8 16:48:08 2023,1675864082,1.08,2241.0
Wed Feb  8 16:48:21 2023,1675864094,1.12,2231.0
Wed Feb  8 16:48:43 2023,1675864107,1.83,1352.5
Wed Feb  8 16:49:11 2023,1675864128,3.07,1301.3
Wed Feb  8 16:49:38 2023,1675864157,2.72,2782.0
Wed Feb  8 16:49:51 2023,1675864185,1.11,2950.0
Wed Feb  8 16:50:04 2023,1675864198,1.07,2855.0
Wed Feb  8 16:50:39 2023,1675864209,4.55,870.6
Wed Feb  8 16:51:15 2023,1675864245,4.58,711.9
Wed Feb  8 16:51:29 2023,1675864282,1.16,2566.0
Wed Feb  8 16:52:50 2023,1675864295,68.22,-11224.57
Wed Feb  8 16:53:25 2023,1675864376,4.31,-2242.3
