Sun Feb  5 13:34:43 2023,1675593260,2.92,1226.8
Sun Feb  5 13:35:09 2023,1675593289,2.47,1047.0
Sun Feb  5 13:35:23 2023,1675593314,1.20,2302.0
Sun Feb  5 13:35:41 2023,1675593328,1.49,2185.0
Sun Feb  5 13:37:25 2023,1675593346,273.49,-9980.7
Sun Feb  5 13:37:36 2023,1675593450,1.03,1780.0
Sun Feb  5 13:37:51 2023,1675593461,1.16,1681.95
Sun Feb  5 13:38:28 2023,1675593474,5.55,1408.34
Sun Feb  5 13:38:42 2023,1675593514,1.18,1717.0
Sun Feb  5 13:39:01 2023,1675593527,1.64,898.05
Sun Feb  5 13:39:41 2023,1675593546,5.77,-2713.24
Sun Feb  5 13:40:18 2023,1675593586,5.00,-1541.68
Sun Feb  5 13:41:23 2023,1675593624,24.98,-13009.37
Sun Feb  5 13:41:45 2023,1675593688,2.02,1414.5
Sun Feb  5 13:42:08 2023,1675593711,2.08,1285.4
Sun Feb  5 13:42:25 2023,1675593734,1.45,911.0
Sun Feb  5 13:42:50 2023,1675593751,2.32,758.69
Sun Feb  5 13:43:10 2023,1675593776,1.80,847.4
Sun Feb  5 13:44:05 2023,1675593796,13.08,-11415.75
Sun Feb  5 13:44:35 2023,1675593850,3.39,733.6
Sun Feb  5 13:46:15 2023,1675593881,195.17,-8252.47
Sun Feb  5 13:46:51 2023,1675593980,4.71,-714.39
Sun Feb  5 13:47:37 2023,1675594016,8.41,-3242.2
Sun Feb  5 13:47:58 2023,1675594063,1.86,1965.68
Sun Feb  5 13:48:45 2023,1675594084,8.93,-12286.41
Sun Feb  5 13:49:31 2023,1675594131,7.87,-8479.4
Sun Feb  5 13:49:51 2023,1675594176,1.76,4085.0
Sun Feb  5 13:50:06 2023,1675594196,1.27,4482.68
Sun Feb  5 13:50:21 2023,1675594211,1.34,5938.68
Sun Feb  5 13:50:32 2023,1675594227,1.00,2577.0
Sun Feb  5 13:51:00 2023,1675594238,2.81,2621.0
Sun Feb  5 13:51:16 2023,1675594266,1.36,5246.0
Sun Feb  5 13:51:34 2023,1675594281,1.59,2185.0
Sun Feb  5 13:51:49 2023,1675594300,1.29,2243.0
Sun Feb  5 13:52:11 2023,1675594315,1.93,3913.08
Sun Feb  5 13:52:34 2023,1675594337,1.85,1841.0
Sun Feb  5 13:53:38 2023,1675594358,26.55,-9540.8
Sun Feb  5 13:54:11 2023,1675594423,3.95,-1677.94
Sun Feb  5 13:55:06 2023,1675594457,13.82,-11670.4
Sun Feb  5 13:55:17 2023,1675594511,1.00,4356.0
Sun Feb  5 13:56:03 2023,1675594522,8.62,-12219.1
Sun Feb  5 13:56:15 2023,1675594569,1.06,4349.58
Sun Feb  5 13:56:27 2023,1675594581,1.05,5430.0
Sun Feb  5 13:56:40 2023,1675594592,1.16,4307.0
Sun Feb  5 13:56:54 2023,1675594606,1.18,2775.0
Sun Feb  5 13:57:21 2023,1675594619,2.85,851.9
Sun Feb  5 13:57:33 2023,1675594647,1.00,1961.0
Sun Feb  5 13:58:13 2023,1675594658,5.96,-1358.44
Sun Feb  5 13:58:59 2023,1675594699,8.15,-3387.27
Sun Feb  5 13:59:17 2023,1675594744,1.56,1852.22
Sun Feb  5 13:59:29 2023,1675594763,1.09,1856.04
Sun Feb  5 13:59:59 2023,1675594775,3.15,-927.4
Sun Feb  5 14:00:24 2023,1675594805,2.31,2092.5
Sun Feb  5 14:00:51 2023,1675594829,2.57,1565.16
Sun Feb  5 14:01:17 2023,1675594856,2.57,1986.79
Sun Feb  5 14:01:53 2023,1675594882,4.61,-1853.57
Sun Feb  5 14:02:36 2023,1675594919,6.63,-4128.11
Sun Feb  5 14:03:01 2023,1675594961,2.34,2576.0
Sun Feb  5 14:04:01 2023,1675594986,19.49,-16754.14
Sun Feb  5 14:05:04 2023,1675595046,23.76,-7259.55
Sun Feb  5 14:06:13 2023,1675595110,32.98,-15371.15
Sun Feb  5 14:06:24 2023,1675595179,1.00,2468.97
Sun Feb  5 14:06:44 2023,1675595190,1.78,2158.5
Sun Feb  5 14:06:57 2023,1675595210,1.12,1887.0
Sun Feb  5 14:07:29 2023,1675595223,3.43,-681.3
Sun Feb  5 14:07:42 2023,1675595254,1.18,2458.0
Sun Feb  5 14:07:59 2023,1675595268,1.31,3019.05
Sun Feb  5 14:08:25 2023,1675595283,2.71,1452.65
Sun Feb  5 14:09:08 2023,1675595310,7.13,-1719.4
Sun Feb  5 14:09:23 2023,1675595354,1.31,1845.0
Sun Feb  5 14:09:37 2023,1675595369,1.17,1770.0
Sun Feb  5 14:09:51 2023,1675595382,1.25,1765.0
Sun Feb  5 14:10:14 2023,1675595397,2.13,1028.1
Sun Feb  5 14:10:41 2023,1675595420,2.44,616.0
Sun Feb  5 14:11:01 2023,1675595446,1.77,840.0
Sun Feb  5 14:12:04 2023,1675595466,22.53,-10529.88
Sun Feb  5 14:12:47 2023,1675595529,7.03,-471.53
Sun Feb  5 14:13:13 2023,1675595572,2.57,1169.97
Sun Feb  5 14:13:31 2023,1675595599,1.54,1819.05
Sun Feb  5 14:13:56 2023,1675595617,2.43,917.93
Sun Feb  5 14:14:12 2023,1675595642,1.29,2495.43
Sun Feb  5 14:14:35 2023,1675595657,2.11,2218.89
Sun Feb  5 14:15:43 2023,1675595681,29.73,-11042.26
Sun Feb  5 14:16:50 2023,1675595748,28.29,-16906.88
Sun Feb  5 14:17:13 2023,1675595814,2.22,2386.16
Sun Feb  5 14:17:32 2023,1675595839,1.66,2508.23
Sun Feb  5 14:18:00 2023,1675595858,2.77,1607.58
Sun Feb  5 14:18:17 2023,1675595886,1.46,2428.36
Sun Feb  5 14:19:24 2023,1675595903,29.30,-16202.45
Sun Feb  5 14:19:37 2023,1675595970,1.18,2202.82
Sun Feb  5 14:19:59 2023,1675595983,1.82,1107.83
Sun Feb  5 14:20:21 2023,1675596004,1.97,2150.0
Sun Feb  5 14:20:42 2023,1675596026,1.95,2508.84
Sun Feb  5 14:21:45 2023,1675596048,21.18,-18455.64
Sun Feb  5 14:22:00 2023,1675596110,1.32,2381.21
Sun Feb  5 14:22:19 2023,1675596125,1.62,2038.14
Sun Feb  5 14:22:57 2023,1675596144,5.03,332.12
Sun Feb  5 14:23:22 2023,1675596182,1.92,2256.66
Sun Feb  5 14:24:10 2023,1675596203,11.50,-8429.46
Sun Feb  5 14:24:47 2023,1675596255,5.00,-546.44
Sun Feb  5 14:25:00 2023,1675596292,1.10,2403.33
Sun Feb  5 14:25:12 2023,1675596305,1.03,2228.09
Sun Feb  5 14:25:24 2023,1675596316,1.06,1679.0
Sun Feb  5 14:25:45 2023,1675596328,2.03,1436.0
Sun Feb  5 14:26:21 2023,1675596350,4.46,1287.09
Sun Feb  5 14:26:34 2023,1675596386,1.14,3898.0
Sun Feb  5 14:28:57 2023,1675596399,2415.91,-15889.58
Sun Feb  5 14:29:09 2023,1675596540,1.24,3134.0
Sun Feb  5 14:29:20 2023,1675596554,1.02,2686.0
Sun Feb  5 14:29:59 2023,1675596565,5.32,-1130.75
Sun Feb  5 14:30:18 2023,1675596604,1.62,2162.11
Sun Feb  5 14:30:47 2023,1675596623,2.85,2028.0
Sun Feb  5 14:31:09 2023,1675596651,1.94,2075.0
Sun Feb  5 14:32:05 2023,1675596673,16.05,-7030.48
Sun Feb  5 14:32:19 2023,1675596730,1.10,1902.09
Sun Feb  5 14:32:41 2023,1675596742,2.22,1190.0
Sun Feb  5 14:33:07 2023,1675596766,2.42,1274.5
Sun Feb  5 14:33:22 2023,1675596792,1.25,2892.95
Sun Feb  5 14:33:35 2023,1675596806,1.16,2945.95
Sun Feb  5 14:33:52 2023,1675596820,1.42,2276.98
Sun Feb  5 14:34:15 2023,1675596836,2.07,2113.7
Sun Feb  5 14:34:31 2023,1675596859,1.04,2690.0
Sun Feb  5 14:34:42 2023,1675596871,1.40,2570.5
Sun Feb  5 14:35:10 2023,1675596887,2.74,2070.9
Sun Feb  5 14:35:31 2023,1675596915,1.80,838.5
Sun Feb  5 14:36:03 2023,1675596935,3.59,345.39
Sun Feb  5 14:36:14 2023,1675596967,1.05,860.0
Sun Feb  5 14:36:30 2023,1675596979,1.35,845.91
Sun Feb  5 14:37:06 2023,1675596995,4.26,951.8
Sun Feb  5 14:37:50 2023,1675597030,7.76,-4269.66
Sun Feb  5 14:38:07 2023,1675597075,1.45,2441.0
Sun Feb  5 14:38:33 2023,1675597092,2.20,2281.0
Sun Feb  5 14:38:46 2023,1675597116,1.27,2405.9
Sun Feb  5 14:39:01 2023,1675597130,1.24,2340.0
Sun Feb  5 14:39:16 2023,1675597145,1.27,2352.0
Sun Feb  5 14:39:52 2023,1675597160,4.68,1126.24
Sun Feb  5 14:40:11 2023,1675597196,1.74,3323.0
Sun Feb  5 14:40:58 2023,1675597216,7.96,100.0
Sun Feb  5 14:41:20 2023,1675597262,1.98,2242.8
Sun Feb  5 14:41:39 2023,1675597284,1.75,2982.0
Sun Feb  5 14:41:50 2023,1675597304,1.00,2966.58
Sun Feb  5 14:42:24 2023,1675597315,3.54,1335.2
Sun Feb  5 14:43:18 2023,1675597346,15.46,-9469.6
Sun Feb  5 14:43:40 2023,1675597403,1.85,2268.53
Sun Feb  5 14:43:54 2023,1675597424,1.20,2230.37
Sun Feb  5 14:44:09 2023,1675597438,1.41,2153.43
Sun Feb  5 14:44:30 2023,1675597454,1.82,1276.3
Sun Feb  5 14:44:50 2023,1675597475,1.71,1718.07
Sun Feb  5 14:45:01 2023,1675597495,1.00,1687.0
Sun Feb  5 14:45:13 2023,1675597506,1.10,1503.0
Sun Feb  5 14:45:51 2023,1675597518,5.28,1278.42
Sun Feb  5 14:46:41 2023,1675597557,10.36,-8796.54
Sun Feb  5 14:47:05 2023,1675597606,2.20,2018.62
Sun Feb  5 14:47:29 2023,1675597630,2.26,450.0
Sun Feb  5 14:47:44 2023,1675597655,1.30,1729.5
Sun Feb  5 14:48:11 2023,1675597670,2.44,550.81
Sun Feb  5 14:48:46 2023,1675597695,4.48,-337.9
Sun Feb  5 14:49:08 2023,1675597731,1.92,971.77
Sun Feb  5 14:49:20 2023,1675597753,1.13,1399.8
Sun Feb  5 14:49:33 2023,1675597766,1.14,1281.0
Sun Feb  5 14:50:01 2023,1675597779,2.86,1266.0
Sun Feb  5 14:51:15 2023,1675597807,41.56,-5795.06
Sun Feb  5 14:51:47 2023,1675597880,3.72,529.29
Sun Feb  5 14:52:02 2023,1675597913,1.25,1665.7
Sun Feb  5 14:52:17 2023,1675597927,1.32,1676.22
Sun Feb  5 14:53:13 2023,1675597942,14.49,-8849.61
Sun Feb  5 14:53:47 2023,1675597998,4.15,2044.77
Sun Feb  5 14:54:27 2023,1675598032,5.91,-2697.75
Sun Feb  5 14:55:08 2023,1675598073,6.31,-1628.34
Sun Feb  5 14:55:31 2023,1675598114,2.01,2385.75
Sun Feb  5 14:55:51 2023,1675598137,1.63,2366.33
Sun Feb  5 14:56:09 2023,1675598156,1.59,2226.05
Sun Feb  5 14:56:33 2023,1675598174,2.20,1581.05
Sun Feb  5 14:56:44 2023,1675598198,1.00,1822.0
Sun Feb  5 14:57:14 2023,1675598209,3.05,-356.85
Sun Feb  5 14:57:30 2023,1675598238,1.46,1194.17
Sun Feb  5 14:58:42 2023,1675598255,39.29,-6073.5
Sun Feb  5 14:58:56 2023,1675598327,1.24,2643.76
Sun Feb  5 14:59:26 2023,1675598342,3.10,1559.64
Sun Feb  5 14:59:40 2023,1675598371,1.21,1711.65
Sun Feb  5 14:59:58 2023,1675598385,1.51,1860.8
Sun Feb  5 15:00:11 2023,1675598403,1.15,2292.3
Sun Feb  5 15:00:27 2023,1675598416,1.36,1475.4
Sun Feb  5 15:00:56 2023,1675598432,2.93,220.1
Sun Feb  5 15:01:27 2023,1675598461,3.47,-20.49
Sun Feb  5 15:01:46 2023,1675598492,1.65,1591.16
